match_group_id,in_CDHES,in_UN_TRC,in_UN_TRC_2,in_Rescate,date,geocode,perp1,perp2
12646,0,1,0,0,1981-01-14,40104,ARMY,UNKNOWN
12647,0,1,0,0,1980-12-14,40104,NATIONAL GUARD,DEATH SQUAD
12648,0,1,0,0,1980-12-14,40104,NATIONAL GUARD,DEATH SQUAD
12649,0,1,0,0,1980-12-14,40104,NATIONAL GUARD,DEATH SQUAD
12650,0,1,0,0,1981-01-15,40104,DEATH SQUAD,NATIONAL GUARD
12651,0,1,0,0,1983-07-17,40104,ARMY,UNKNOWN
12652,0,1,0,0,1982-09-17,40104,NATIONAL GUARD,DEATH SQUAD
12653,0,1,0,0,1980-01-18,40104,DEATH SQUAD,UNKNOWN
12654,0,1,0,0,1981-01-20,40104,ARMY,UNKNOWN
12655,0,0,1,0,1980-09-09,100000,DEATH SQUAD,UNKNOWN
12656,0,1,0,0,1981-01-20,40104,ARMY,UNKNOWN
12657,0,1,0,0,1981-01-20,40104,ARMY,UNKNOWN
12658,0,1,0,0,1980-05-20,40104,NATIONAL GUARD,DEATH SQUAD
12659,0,1,0,0,1980-09-20,40104,DEATH SQUAD,NATIONAL GUARD
12660,0,1,0,0,1980-09-20,40104,DEATH SQUAD,NATIONAL GUARD
12661,0,1,0,0,1980-09-20,40104,DEATH SQUAD,UNKNOWN
12662,0,1,0,0,1980-04-21,40104,FMLN,UNKNOWN
12663,0,1,0,0,1984-08-22,40104,ARMY,UNKNOWN
12664,0,1,0,0,1982-01-23,40104,ARMY,UNKNOWN
12665,0,1,0,0,1980-07-28,40104,ARMY,DEATH SQUAD
12666,0,1,0,0,1980-07-28,40104,ARMY,DEATH SQUAD
12667,0,1,0,0,1980-07-28,40104,DEATH SQUAD,ARMY
12668,0,1,0,0,1984-07-19,90800,ARMY,DEATH SQUAD
12669,0,1,0,0,1980-01-11,40104,ARMY,UNKNOWN
12670,0,1,0,0,1980-01-07,40104,UNKNOWN,UNKNOWN
12671,0,1,0,0,1981-03-08,40104,NATIONAL GUARD,UNKNOWN
12672,0,1,0,0,1980-04-01,40104,NATIONAL GUARD,UNKNOWN
12673,0,1,0,0,1980-11-11,40104,NATIONAL GUARD,DEATH SQUAD
12674,0,1,0,0,1980-11-11,40104,NATIONAL GUARD,DEATH SQUAD
12675,0,1,0,0,1980-11-11,40104,NATIONAL GUARD,DEATH SQUAD
12676,0,1,0,0,1980-11-11,40104,NATIONAL GUARD,DEATH SQUAD
12677,0,1,0,0,1980-03-05,40104,NATIONAL GUARD,ARMY
12678,0,1,0,0,1980-03-05,40104,ARMY,ARMY
12679,0,1,0,0,1980-03-05,40104,ARMY,ARMY
12680,0,1,0,0,1980-03-12,40104,ARMY,UNKNOWN
12681,0,1,0,0,1981-01-23,40105,FMLN,UNKNOWN
12682,0,1,0,0,1984-05-00,40106,ARMY,UNKNOWN
12683,0,1,0,0,1984-05-00,40106,ARMY,UNKNOWN
12684,0,1,0,0,1984-05-00,40106,UNKNOWN,UNKNOWN
12685,0,1,0,0,1980-01-11,40106,NATIONAL POLICE,UNKNOWN
12686,0,1,0,0,1982-05-08,40106,DEATH SQUAD,UNKNOWN
12687,0,1,0,0,1980-00-00,40107,ARMY,DEATH SQUAD
12688,0,1,0,0,1980-00-00,40107,ARMY,DEATH SQUAD
12689,0,1,0,0,1980-11-15,40107,DEATH SQUAD,UNKNOWN
12690,0,1,0,0,1981-04-21,40107,ARMY,UNKNOWN
12691,0,1,0,0,1981-04-21,40107,ARMY,UNKNOWN
12692,0,1,0,0,1980-07-29,40107,FMLN,UNKNOWN
12693,0,1,0,0,1980-07-29,40107,FMLN,UNKNOWN
12694,0,1,0,0,1980-02-00,40200,NATIONAL GUARD,DEATH SQUAD
12695,0,1,0,0,1980-02-00,40200,NATIONAL GUARD,DEATH SQUAD
12696,0,1,0,0,1986-08-14,40200,ARMY,UNKNOWN
12697,0,1,0,0,1981-10-10,40200,ARMY,ARMY
12698,0,1,0,0,1981-06-00,40201,DEATH SQUAD,UNKNOWN
12699,0,1,0,0,1981-06-18,40201,ARMY,DEATH SQUAD
12700,0,1,0,0,1981-06-18,40201,ARMY,DEATH SQUAD
12701,0,0,1,0,1980-00-00,60101,UNKNOWN,UNKNOWN
12702,0,0,1,0,1980-00-00,60101,UNKNOWN,UNKNOWN
12703,0,0,1,0,1980-00-00,60101,UNKNOWN,UNKNOWN
12704,0,0,1,0,1988-11-00,60101,ARMY,UNKNOWN
12705,0,0,1,0,1990-11-00,60101,TREASURY POLICE,UNKNOWN
12706,0,0,1,1,1982-08-13,60101,UNKNOWN,UNKNOWN
12707,0,0,1,0,1989-11-15,60101,TREASURY POLICE,NATIONAL POLICE
12708,0,0,1,0,1980-03-16,60101,ARMY,UNKNOWN
12709,0,0,1,0,1985-05-16,60101,FMLN,UNKNOWN
12710,0,0,1,0,1990-02-17,60101,DEATH SQUAD,UNKNOWN
12711,0,0,1,0,1991-06-17,60101,FMLN,UNKNOWN
12712,0,0,1,0,1989-11-17,60101,ARMY,UNKNOWN
12713,0,0,1,0,1990-01-18,60101,ARMY,UNKNOWN
12714,0,0,1,0,1980-03-18,60101,UNKNOWN,UNKNOWN
12715,0,0,1,0,1980-04-18,60101,UNKNOWN,NATIONAL POLICE
12716,0,0,1,0,1980-04-18,60101,UNKNOWN,NATIONAL POLICE
12717,0,0,1,0,1980-09-19,60101,UNKNOWN,UNKNOWN
12718,0,0,1,0,1980-09-19,60101,UNKNOWN,UNKNOWN
12719,0,0,1,0,1981-02-20,60101,NATIONAL POLICE,UNKNOWN
12720,0,0,1,1,1981-12-27,60101,NATIONAL GUARD,UNKNOWN
12721,0,0,1,0,1991-02-21,60101,DEATH SQUAD,UNKNOWN
12722,0,0,1,0,1991-02-21,60101,DEATH SQUAD,UNKNOWN
12723,0,0,1,0,1991-06-21,60101,ARMY,UNKNOWN
12724,0,1,1,0,1982-08-10,71525,ARMY,UNKNOWN
12725,0,0,1,1,1989-12-21,60101,DEATH SQUAD,UNKNOWN
12726,0,0,1,0,1980-03-22,60101,UNKNOWN,UNKNOWN
12727,0,0,1,0,1981-03-22,60101,UNKNOWN,UNKNOWN
12728,0,0,1,0,1980-05-22,60101,ARMY,NATIONAL POLICE
12729,0,0,1,1,1987-05-22,60101,DEATH SQUAD,UNKNOWN
12730,0,0,1,0,1989-05-22,60101,UNKNOWN,UNKNOWN
12731,0,0,1,0,1991-05-22,60101,FMLN,UNKNOWN
12732,0,0,1,0,1980-04-23,60101,UNKNOWN,UNKNOWN
12733,0,0,1,0,1981-12-23,60101,UNKNOWN,UNKNOWN
12734,0,0,1,0,1987-09-24,60101,DEATH SQUAD,UNKNOWN
12735,0,0,1,0,1986-01-25,60101,UNKNOWN,UNKNOWN
12736,0,0,1,0,1988-03-25,60101,UNKNOWN,UNKNOWN
12737,0,1,1,1,1983-09-25,60101,DEATH SQUAD,UNKNOWN
12738,0,0,1,0,1980-02-26,60101,DEATH SQUAD,NATIONAL POLICE
12739,0,0,1,0,1980-05-26,60101,ARMY,UNKNOWN
12740,0,0,1,1,1980-05-26,60101,DEATH SQUAD,UNKNOWN
12741,0,0,1,0,1980-06-26,60101,NATIONAL GUARD,UNKNOWN
12742,0,0,1,0,1980-06-26,60101,NATIONAL GUARD,UNKNOWN
12743,0,1,1,1,1983-09-27,60101,DEATH SQUAD,UNKNOWN
12744,0,0,1,0,1980-11-27,60101,UNKNOWN,UNKNOWN
12745,0,0,1,0,1980-11-27,60101,UNKNOWN,UNKNOWN
12746,0,0,1,0,1980-11-27,60101,UNKNOWN,UNKNOWN
12747,0,0,1,0,1980-11-27,60101,UNKNOWN,UNKNOWN
12748,0,0,1,0,1982-07-27,60101,ARMY,UNKNOWN
12749,0,0,1,0,1989-11-28,60101,UNKNOWN,UNKNOWN
12750,0,0,1,0,1981-05-29,60101,NATIONAL POLICE,ARMY
12751,0,0,1,0,1986-05-29,60101,UNKNOWN,TREASURY POLICE
12752,0,0,1,0,1981-06-29,60101,NATIONAL GUARD,UNKNOWN
12753,0,0,1,1,1983-06-29,60101,OTHER,UNKNOWN
12754,0,0,1,1,1983-06-29,60101,OTHER,UNKNOWN
12755,0,0,1,0,1980-10-29,60101,UNKNOWN,UNKNOWN
12756,0,0,1,0,1989-11-29,60101,UNKNOWN,UNKNOWN
12757,0,0,1,1,1990-11-29,60101,DEATH SQUAD,UNKNOWN
12758,0,0,1,0,1981-05-30,60101,ARMY,UNKNOWN
12759,0,0,1,0,1981-01-31,60101,ARMY,UNKNOWN
12760,0,0,1,0,1981-01-31,60101,ARMY,UNKNOWN
12761,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12762,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12763,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12764,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12765,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12766,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12767,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12768,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12769,0,1,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12770,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12771,0,0,1,0,1989-10-31,60101,UNKNOWN,UNKNOWN
12772,0,0,1,0,1980-08-01,60101,NATIONAL GUARD,UNKNOWN
12773,0,0,1,0,1981-07-03,60101,UNKNOWN,UNKNOWN
12774,0,0,1,0,1989-02-03,60101,UNKNOWN,UNKNOWN
12775,0,0,1,1,1984-10-12,60101,ARMY,UNKNOWN
12776,0,0,1,0,1981-05-08,60101,NATIONAL POLICE,UNKNOWN
12777,0,0,1,0,1990-05-04,60101,NATIONAL POLICE,UNKNOWN
12778,0,0,1,0,1981-01-09,60101,UNKNOWN,UNKNOWN
12779,0,1,0,0,1980-07-29,90908,ARMY,DEATH SQUAD
12780,0,1,0,0,1980-07-29,90908,ARMY,DEATH SQUAD
12781,0,1,0,0,1980-07-29,90908,ARMY,DEATH SQUAD
12782,0,0,1,0,1980-03-03,60101,UNKNOWN,UNKNOWN
12783,0,1,0,0,1980-07-29,90908,ARMY,DEATH SQUAD
12784,0,0,1,0,1981-03-09,60101,TREASURY POLICE,NATIONAL GUARD
12785,0,0,1,0,1981-03-02,60101,UNKNOWN,UNKNOWN
12786,0,1,0,0,1980-07-30,90908,ARMY,DEATH SQUAD
12787,0,1,0,0,1980-08-30,90908,DEATH SQUAD,UNKNOWN
12788,0,0,1,0,1980-07-05,60101,UNKNOWN,UNKNOWN
12789,0,0,1,0,1980-07-05,60101,UNKNOWN,UNKNOWN
12790,0,0,1,0,1986-10-04,60101,NATIONAL GUARD,UNKNOWN
12791,0,0,1,0,1981-03-07,60101,UNKNOWN,UNKNOWN
12792,0,0,1,0,1990-09-08,60101,NATIONAL GUARD,UNKNOWN
12793,0,0,1,1,1988-11-05,60101,UNKNOWN,UNKNOWN
12794,0,0,1,0,1980-04-06,60101,UNKNOWN,UNKNOWN
12795,0,0,1,0,1981-06-07,60101,UNKNOWN,UNKNOWN
12796,0,1,1,0,1984-03-04,60101,ARMY,UNKNOWN
12797,0,0,1,0,1984-09-02,60101,UNKNOWN,UNKNOWN
12798,0,0,1,0,1983-02-00,71528,ARMY,ARMY
12799,0,0,1,0,1983-02-00,71528,ARMY,ARMY
12800,0,0,1,0,1985-08-11,60101,NATIONAL POLICE,UNKNOWN
12801,0,0,1,0,1981-11-01,60101,FMLN,UNKNOWN
12802,0,0,1,1,1983-05-05,60101,UNKNOWN,UNKNOWN
12803,0,0,1,0,1980-01-03,60101,UNKNOWN,UNKNOWN
12804,0,0,1,0,1980-01-03,60101,UNKNOWN,UNKNOWN
12805,0,0,1,0,1980-01-03,60101,UNKNOWN,UNKNOWN
12806,0,1,0,0,1980-01-10,90910,DEATH SQUAD,UNKNOWN
12807,0,0,1,0,1981-06-04,60101,NATIONAL GUARD,UNKNOWN
12808,0,0,1,0,1980-08-05,60101,DEATH SQUAD,ARMY
12809,0,0,1,0,1980-08-05,60101,ARMY,UNKNOWN
12810,0,0,1,0,1981-12-08,60101,UNKNOWN,UNKNOWN
12811,0,0,1,0,1981-03-10,60101,ARMY,UNKNOWN
12812,0,0,1,0,1983-10-04,60101,UNKNOWN,UNKNOWN
12813,0,0,1,0,1987-09-08,60101,ARMY,UNKNOWN
12814,0,0,1,0,1987-09-08,60101,ARMY,UNKNOWN
12815,0,0,1,0,1985-04-02,60101,UNKNOWN,UNKNOWN
12816,0,0,1,1,1990-12-11,60101,OTHER,UNKNOWN
12817,0,0,1,0,1988-07-05,60101,UNKNOWN,UNKNOWN
12818,0,1,1,0,1980-12-02,60101,DEATH SQUAD,UNKNOWN
12819,0,0,1,0,1991-08-07,60101,UNKNOWN,DEATH SQUAD
12820,0,0,1,0,1980-12-03,60101,NATIONAL POLICE,UNKNOWN
12821,0,0,1,0,1986-06-11,60101,UNKNOWN,UNKNOWN
12822,0,0,1,0,1980-03-21,71609,NATIONAL GUARD,DEATH SQUAD
12823,0,0,1,0,1980-03-21,71609,NATIONAL GUARD,DEATH SQUAD
12824,0,0,1,0,1980-03-21,71609,ARMY,NATIONAL GUARD
12825,0,0,1,0,1980-03-21,71609,NATIONAL GUARD,ARMY
12826,0,0,1,0,1980-03-21,71609,NATIONAL GUARD,ARMY
12827,0,0,1,0,1980-03-21,71609,NATIONAL GUARD,DEATH SQUAD
12828,0,0,1,0,1980-03-21,71609,NATIONAL GUARD,DEATH SQUAD
12829,0,0,1,1,1990-09-06,60608,ARMY,UNKNOWN
12830,0,1,0,0,1980-06-19,90912,ARMY,UNKNOWN
12831,0,1,0,0,1980-06-19,90912,ARMY,UNKNOWN
12832,0,0,1,0,1984-02-24,71611,ARMY,UNKNOWN
12833,0,0,1,0,1980-06-22,71701,NATIONAL POLICE,DEATH SQUAD
12834,0,0,1,0,1980-07-19,71703,TREASURY POLICE,UNKNOWN
12835,0,0,1,0,1988-03-14,71707,UNKNOWN,UNKNOWN
12836,0,1,0,0,1980-06-19,90912,ARMY,DEATH SQUAD
12837,0,1,0,0,1980-06-19,90912,ARMY,UNKNOWN
12838,0,1,0,0,1980-06-19,90912,ARMY,UNKNOWN
12839,0,0,1,0,1983-08-00,80000,ARMY,UNKNOWN
12840,0,0,1,0,1983-08-00,80000,ARMY,UNKNOWN
12841,0,0,1,0,1980-09-00,80000,ARMY,UNKNOWN
12842,0,0,1,0,1980-11-00,80000,ARMY,UNKNOWN
12843,0,0,1,0,1980-12-00,80000,DEATH SQUAD,UNKNOWN
12844,0,0,1,0,1989-12-01,80000,ARMY,UNKNOWN
12845,0,1,1,0,1982-01-18,60707,ARMY,UNKNOWN
12846,0,0,1,0,1987-08-18,60700,ARMY,DEATH SQUAD
12847,0,0,1,0,1981-04-22,60700,DEATH SQUAD,UNKNOWN
12848,0,1,0,0,1980-02-28,90912,ARMY,UNKNOWN
12849,0,0,1,0,1980-00-00,80100,UNKNOWN,UNKNOWN
12850,0,0,1,0,1980-00-00,80101,UNKNOWN,UNKNOWN
12851,0,0,1,0,1981-00-00,80100,ARMY,UNKNOWN
12852,0,0,1,0,1981-00-00,80100,ARMY,UNKNOWN
12853,0,0,1,0,1982-04-13,60701,ARMY,UNKNOWN
12854,0,0,1,0,1981-12-06,80133,ARMY,ARMY
12855,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12856,0,0,1,0,1990-10-07,30701,UNKNOWN,ARMY
12857,0,0,1,0,1981-04-06,80100,ARMY,ARMY
12858,0,1,1,0,1980-06-03,70107,DEATH SQUAD,UNKNOWN
12859,0,0,1,0,1980-12-00,80100,ARMY,UNKNOWN
12860,0,0,1,0,1980-12-03,60804,ARMY,UNKNOWN
12861,0,0,1,0,1980-08-14,80100,UNKNOWN,UNKNOWN
12862,0,0,1,0,1988-05-15,81107,DEATH SQUAD,UNKNOWN
12863,0,0,1,0,1980-12-18,80100,ARMY,UNKNOWN
12864,0,0,1,0,1987-08-20,80100,DEATH SQUAD,UNKNOWN
12865,0,0,1,0,1986-11-27,80100,ARMY,UNKNOWN
12866,0,0,1,0,1980-04-30,80100,ARMY,UNKNOWN
12867,0,0,1,0,1980-01-04,80131,ARMY,UNKNOWN
12868,0,1,0,0,1980-12-16,100000,ARMY,UNKNOWN
12869,0,0,1,0,1980-04-30,80100,ARMY,UNKNOWN
12870,0,0,1,0,1980-01-04,80131,ARMY,UNKNOWN
12871,0,0,1,0,1981-04-06,80100,ARMY,ARMY
12872,0,0,1,0,1981-04-06,80100,ARMY,ARMY
12873,0,0,1,0,1981-04-06,101106,ARMY,ARMY
12874,0,0,1,0,1980-04-06,80100,ARMY,ARMY
12875,0,0,1,0,1980-04-06,80100,ARMY,ARMY
12876,0,1,0,0,1980-11-09,100100,ARMY,UNKNOWN
12877,0,0,1,0,1980-04-06,80100,ARMY,ARMY
12878,0,0,1,0,1980-04-06,80100,ARMY,ARMY
12879,0,0,1,0,1980-11-09,80100,UNKNOWN,UNKNOWN
12880,0,0,1,0,1980-07-03,80100,UNKNOWN,UNKNOWN
12881,0,0,1,0,1984-07-10,80100,UNKNOWN,UNKNOWN
12882,0,0,1,1,1990-09-13,122001,PARAMILITARY,UNKNOWN
12883,0,0,1,0,1980-10-06,122003,UNKNOWN,UNKNOWN
12884,0,0,1,0,1981-04-19,60703,ARMY,UNKNOWN
12885,0,1,1,1,1988-08-04,100101,UNKNOWN,UNKNOWN
12886,0,1,0,0,1981-04-00,100107,ARMY,UNKNOWN
12887,0,1,0,0,1980-09-25,100107,ARMY,UNKNOWN
12888,0,1,0,0,1980-09-25,100107,ARMY,UNKNOWN
12889,0,1,0,0,1980-09-25,100107,ARMY,UNKNOWN
12890,0,1,0,0,1980-09-25,100107,ARMY,UNKNOWN
12891,0,1,0,0,1982-04-08,100107,ARMY,UNKNOWN
12892,0,1,0,0,1982-04-08,100107,ARMY,UNKNOWN
12893,0,0,1,0,1982-01-25,60709,ARMY,UNKNOWN
12894,0,1,0,0,1980-05-18,100116,ARMY,NATIONAL GUARD
12895,0,1,1,0,1980-05-18,100116,ARMY,NATIONAL GUARD
12896,0,1,0,0,1980-05-18,100116,ARMY,NATIONAL GUARD
12897,0,1,0,0,1980-05-18,100116,ARMY,NATIONAL GUARD
12898,0,1,0,0,1980-05-18,100116,ARMY,NATIONAL GUARD
12899,0,1,0,0,1980-05-18,100116,ARMY,NATIONAL GUARD
12900,0,1,0,0,1980-05-18,100116,ARMY,NATIONAL GUARD
12901,0,1,0,0,1980-12-22,100116,ARMY,NATIONAL GUARD
12902,0,1,0,0,1981-06-01,100116,ARMY,UNKNOWN
12903,0,1,0,0,1981-06-01,100116,ARMY,UNKNOWN
12904,0,1,0,0,1981-06-01,100116,ARMY,UNKNOWN
12905,0,1,0,0,1988-09-00,100117,ARMY,UNKNOWN
12906,0,0,1,0,1987-08-04,80101,UNKNOWN,UNKNOWN
12907,0,0,1,0,1980-08-00,80101,ARMY,UNKNOWN
12908,0,1,0,0,1980-07-00,100126,DEATH SQUAD,UNKNOWN
12909,0,1,0,0,1980-07-00,100126,DEATH SQUAD,UNKNOWN
12910,0,0,1,0,1980-08-11,80101,UNKNOWN,UNKNOWN
12911,0,0,1,0,1980-04-12,80101,UNKNOWN,UNKNOWN
12912,0,0,1,0,1980-04-12,80101,UNKNOWN,UNKNOWN
12913,0,0,1,0,1982-05-00,130101,DEATH SQUAD,UNKNOWN
12914,0,0,1,0,1981-11-13,130101,DEATH SQUAD,UNKNOWN
12915,0,0,1,0,1985-08-18,130101,ARMY,UNKNOWN
12916,0,0,1,0,1981-03-20,130101,ARMY,UNKNOWN
12917,0,0,1,0,1988-12-05,130101,ARMY,UNKNOWN
12918,0,0,1,0,1990-06-09,130101,FMLN,UNKNOWN
12919,0,0,1,0,1982-06-00,130101,ARMY,UNKNOWN
12920,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12921,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12922,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12923,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12924,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12925,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12926,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12927,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12928,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12929,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12930,0,0,1,0,1981-07-07,60800,ARMY,UNKNOWN
12931,0,0,1,0,1981-07-00,80104,ARMY,UNKNOWN
12932,0,0,1,0,1982-08-22,100502,ARMY,UNKNOWN
12933,0,1,0,0,1981-04-06,100301,ARMY,ARMY
12934,0,1,0,0,1981-10-11,43308,ARMY,UNKNOWN
12935,0,0,1,0,1981-04-06,80112,DEATH SQUAD,ARMY
12936,0,0,1,0,1984-00-00,60801,ARMY,UNKNOWN
12937,0,0,1,0,1981-04-06,80112,DEATH SQUAD,ARMY
12938,0,0,1,0,1981-04-06,80112,DEATH SQUAD,ARMY
12939,0,0,1,0,1981-04-06,80112,DEATH SQUAD,ARMY
12940,0,0,1,0,1981-04-06,80112,DEATH SQUAD,ARMY
12941,0,0,1,0,1981-04-06,80112,DEATH SQUAD,ARMY
12942,0,1,0,0,1982-07-00,100500,DEATH SQUAD,UNKNOWN
12943,0,1,0,0,1982-07-16,100500,NATIONAL GUARD,UNKNOWN
12944,0,1,0,0,1981-04-28,100500,DEATH SQUAD,ARMY
12945,0,0,1,0,1981-08-24,80114,ARMY,ARMY
12946,0,0,1,0,1983-08-27,80114,ARMY,UNKNOWN
12947,0,0,1,0,1983-08-27,80114,ARMY,UNKNOWN
12948,0,1,0,0,1982-03-00,100501,ARMY,UNKNOWN
12949,0,1,0,0,1982-03-00,100501,ARMY,UNKNOWN
12950,0,0,1,1,1986-07-20,80116,FMLN,UNKNOWN
12951,0,1,0,0,1982-03-00,100501,ARMY,UNKNOWN
12952,0,0,1,0,1980-08-07,80120,ARMY,UNKNOWN
12953,0,0,1,0,1982-04-15,31504,DEATH SQUAD,UNKNOWN
12954,0,1,0,0,1980-12-18,100501,NATIONAL GUARD,DEATH SQUAD
12955,0,1,0,0,1982-08-23,100501,ARMY,ARMY
12956,0,0,1,0,1980-08-00,80124,ARMY,DEATH SQUAD
12957,0,0,1,0,1981-04-06,80124,ARMY,NATIONAL GUARD
12958,0,0,1,0,1981-04-06,80124,ARMY,TREASURY POLICE
12959,0,1,0,0,1980-01-11,100501,ARMY,UNKNOWN
12960,0,0,1,0,1983-12-11,80126,DEATH SQUAD,UNKNOWN
12961,0,0,1,0,1983-12-11,80126,DEATH SQUAD,UNKNOWN
12962,0,1,0,0,1980-07-00,100502,UNKNOWN,UNKNOWN
12963,0,0,1,0,1980-11-20,80127,ARMY,UNKNOWN
12964,0,0,1,0,1987-11-30,80127,FMLN,UNKNOWN
12965,0,0,1,0,1980-10-19,80127,ARMY,UNKNOWN
12966,0,0,1,0,1981-12-12,130201,ARMY,UNKNOWN
12967,0,0,1,0,1981-12-12,130201,ARMY,UNKNOWN
12968,0,0,1,1,1981-12-12,130201,ARMY,UNKNOWN
12969,0,0,1,1,1981-12-12,130201,ARMY,UNKNOWN
12970,0,0,1,1,1981-12-12,130201,ARMY,UNKNOWN
12971,0,0,1,0,1981-12-12,130201,ARMY,UNKNOWN
12972,0,0,1,0,1980-12-11,80128,TREASURY POLICE,ARMY
12973,0,1,0,0,1982-08-21,100502,ARMY,ARMY
12974,0,0,1,0,1980-01-04,80131,ARMY,UNKNOWN
12975,0,0,1,0,1980-01-04,80131,ARMY,UNKNOWN
12976,0,0,1,0,1980-01-04,80131,ARMY,ARMY
12977,0,0,1,0,1980-01-04,80131,ARMY,UNKNOWN
12978,0,0,1,0,1980-01-04,80131,ARMY,UNKNOWN
12979,0,0,1,0,1980-01-04,80131,ARMY,UNKNOWN
12980,0,1,0,0,1982-08-22,100502,ARMY,ARMY
12981,0,0,1,0,1980-06-21,80132,ARMY,DEATH SQUAD
12982,0,0,1,0,1981-12-12,130201,ARMY,UNKNOWN
12983,0,0,1,0,1982-04-29,80133,ARMY,UNKNOWN
12984,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12985,0,0,1,0,1981-04-06,80133,ARMY,ARMY
12986,0,0,1,0,1980-04-07,80133,ARMY,DEATH SQUAD
12987,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12988,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12989,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12990,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12991,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12992,0,0,1,0,1981-04-06,80133,ARMY,ARMY
12993,0,0,1,0,1981-04-06,80133,ARMY,ARMY
12994,0,0,1,0,1981-04-06,80133,ARMY,ARMY
12995,0,0,1,0,1981-04-06,80133,ARMY,ARMY
12996,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
12997,0,0,1,0,1981-04-06,80133,ARMY,ARMY
12998,0,0,1,0,1981-04-06,80133,DEATH SQUAD,ARMY
12999,0,0,1,0,1981-04-06,80133,DEATH SQUAD,TREASURY POLICE
13e3,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13001,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13002,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13003,0,0,1,0,1981-04-06,80133,DEATH SQUAD,ARMY
13004,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13005,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13006,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13007,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13008,0,0,1,0,1981-04-06,80133,DEATH SQUAD,TREASURY POLICE
13009,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13010,0,0,1,0,1981-04-06,80133,DEATH SQUAD,TREASURY POLICE
13011,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13012,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13013,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13014,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13015,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13016,0,0,1,0,1981-04-06,80133,ARMY,NATIONAL GUARD
13017,0,0,1,0,1981-04-06,80133,TREASURY POLICE,NATIONAL GUARD
13018,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13019,0,0,1,0,1981-04-06,80133,DEATH SQUAD,ARMY
13020,0,1,0,0,1982-00-00,100806,ARMY,UNKNOWN
13021,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13022,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13023,0,0,1,0,1981-04-06,80133,UNKNOWN,TREASURY POLICE
13024,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13025,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13026,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13027,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13028,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13029,0,0,1,0,1981-04-06,80133,ARMY,TREASURY POLICE
13030,0,0,1,0,1981-04-06,80133,ARMY,ARMY
13031,0,0,1,0,1981-12-06,80133,DEATH SQUAD,ARMY
13032,0,0,1,0,1981-12-06,80133,DEATH SQUAD,ARMY
